cijena,kvadratura,broj_soba,sprat,namjesten,vrsta_grijanja,kvadratura_balkona,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,udaljenost_od_centra
678999.0,123.0,4.0,1.0,1.0,1.0,10.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,16396.4
89000.0,33.0,1.0,12.0,1.0,6.0,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,6582.3
210000.0,84.0,2.0,14.0,1.0,6.0,20.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,14921.3
668800.0,152.0,5.0,23.0,1.0,1.0,60.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4447.2
550000.0,100.0,4.0,23.0,1.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,862.0
380000.0,90.0,4.0,12.0,1.0,5.0,4.0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,2977.3
231588.0,64.33,2.0,1.0,1.0,6.0,4.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,9407.5
169900.0,50.0,2.0,1.0,1.0,1.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,14685.1
155000.0,58.0,2.0,21.0,1.0,1.0,0.0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,10072.2
278500.0,62.0,2.0,22.0,1.0,1.0,7.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3763.5
160000.0,54.0,2.0,23.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5364.6
199500.0,77.0,4.0,16.0,1.0,2.0,7.0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,8348.3
433200.0,96.0,4.0,22.0,1.0,1.0,0.0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,5229.8
231438.0,68.0,3.0,1.0,1.0,4.0,0.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,9970.4
378270.0,84.0,3.0,22.0,1.0,1.0,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,3763.5
225000.0,50.0,2.0,23.0,1.0,5.0,0.0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,4392.9
205000.0,92.0,4.0,15.0,1.0,2.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,12074.9
301000.0,80.0,3.0,14.0,1.0,6.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,862.0
284999.0,61.0,3.0,14.0,1.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1465.2
235000.0,85.0,3.0,16.0,1.0,1.0,2.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,4392.9
125000.0,75.0,4.0,14.0,1.0,4.0,5.0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,4759.7
150000.0,52.0,2.0,15.0,1.0,5.0,0.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,9588.6
165000.0,76.0,3.0,21.0,1.0,2.0,0.0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,15860.2
140000.0,55.0,3.0,16.0,1.0,5.0,0.0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,16348.6
168000.0,35.0,0.0,23.0,1.0,5.0,0.0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1665.0
198066.0,60.0,3.0,1.0,1.0,4.0,0.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,9970.4
266839.0,54.68,1.0,15.0,1.0,6.0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,13455.3
136945.0,44.0,2.0,23.0,1.0,4.0,0.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,9970.4
210000.0,57.0,3.0,19.0,1.0,2.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,5461.8
262452.0,76.04,4.0,1.0,1.0,4.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,12520.3
269999.0,69.0,3.0,12.0,1.0,2.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3470.0
197152.0,62.0,2.0,1.0,1.0,4.0,0.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,9970.4
654709.0,160.0,4.0,1.0,1.0,6.0,62.26,1,1,1,1,0,1,1,0,0,0,1,1,0,0,6923.4
473000.0,125.0,4.0,17.0,1.0,1.0,40.0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,10563.1
69900.0,30.0,0.0,15.0,1.0,5.0,2.0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,2988.1
750000.0,131.0,4.0,1.0,1.0,0.0,75.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,965.1
306000.0,68.0,3.0,14.0,1.0,2.0,5.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,6243.2
429000.0,102.0,5.0,12.0,1.0,5.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1091.3
220000.0,76.0,4.0,13.0,1.0,2.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,4556.0
172700.0,80.0,3.0,1.0,1.0,6.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,13753.0
195000.0,59.0,2.0,23.0,1.0,6.0,3.0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,5237.6
163806.0,47.0,2.0,1.0,1.0,4.0,0.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,9970.4
400000.0,120.0,4.0,23.0,1.0,2.0,5.0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,4716.1
299000.0,82.0,3.0,1.0,1.0,1.0,4.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,3772.1
345000.0,80.0,4.0,16.0,1.0,2.0,0.0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3834.8
265000.0,75.0,4.0,15.0,1.0,5.0,4.0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,2718.8
172000.0,59.0,2.0,12.0,1.0,2.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7316.8
360000.0,103.0,3.0,1.0,1.0,6.0,15.0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1665.0
329000.0,95.0,4.0,14.0,1.0,1.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,265.1
410000.0,111.0,5.0,16.0,1.0,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2752.5
360000.0,131.0,4.0,1.0,1.0,1.0,39.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,8867.2
320000.0,68.0,3.0,16.0,1.0,2.0,0.0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,5019.9
268000.0,66.0,3.0,12.0,1.0,5.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5541.3
219000.0,77.0,3.0,4.0,1.0,2.0,4.46,1,1,1,0,1,0,1,1,0,1,0,1,0,0,6023.9
165000.0,76.0,3.0,21.0,1.0,1.0,0.0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,15860.2
460000.0,97.0,4.0,7.0,1.0,2.0,0.0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,4542.2
499000.0,84.0,4.0,17.0,1.0,2.0,5.0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1739.6
195000.0,57.0,2.0,1.0,1.0,2.0,5.0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,8303.5
621000.0,138.0,4.0,1.0,1.0,2.0,24.0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,3250.5
145000.0,39.0,1.0,23.0,1.0,1.0,0.0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,4129.3
329000.0,94.0,3.0,20.0,1.0,4.0,4.0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,11864.1
260000.0,76.2,3.0,16.0,1.0,5.0,0.0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,9733.5
385950.0,83.0,3.0,1.0,1.0,6.0,0.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,14819.7
190000.0,77.0,4.0,4.0,1.0,2.0,4.0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,8447.2
189000.0,61.0,3.0,23.0,1.0,2.0,4.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,8497.1
450000.0,91.0,4.0,1.0,1.0,2.0,7.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,3812.8
251265.0,71.0,3.0,1.0,1.0,5.0,0.0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,8304.9
269000.0,106.0,4.0,16.0,1.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,4392.9
180513.0,52.0,3.0,1.0,1.0,4.0,0.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,12520.3
434500.0,78.0,3.0,21.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,3470.0
500000.0,83.0,4.0,23.0,1.0,2.0,0.0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3470.0
185000.0,66.0,3.0,12.0,1.0,2.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10840.3
170000.0,50.0,2.0,15.0,1.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6023.9
320000.0,74.0,3.0,15.0,1.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,963.7
199000.0,54.0,2.0,23.0,1.0,5.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2790.0
180000.0,45.0,2.0,10.0,1.0,2.0,0.0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,4830.0
259000.0,83.0,3.0,15.0,1.0,5.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5340.3
95000.0,34.0,1.0,17.0,1.0,6.0,0.0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,11279.9
319362.0,94.0,3.0,19.0,1.0,0.0,3.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,11864.1
515000.0,82.0,3.0,22.0,1.0,6.0,9.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,852.5
276570.0,79.0,3.0,15.0,1.0,0.0,3.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,11864.1
361625.0,120.0,4.0,1.0,1.0,5.0,40.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,8054.0
271120.0,68.0,3.0,12.0,1.0,1.0,0.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,2305.2
203920.0,50.98,2.0,16.0,1.0,5.0,0.0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,9733.5
215240.0,54.0,3.0,1.0,1.0,5.0,0.0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,9733.5
249000.0,80.0,3.0,21.0,1.0,1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3028.0
159000.0,46.0,3.0,21.0,1.0,5.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1881.1
350000.0,133.0,4.0,21.0,1.0,4.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1526.7
189066.0,51.3,2.0,1.0,1.0,4.0,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,9407.5
149725.0,38.2,2.0,1.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6946.8
255552.0,65.2,2.0,16.0,1.0,2.0,8.7,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
195068.0,51.3,2.0,15.0,1.0,2.0,6.0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
146762.0,37.0,0.0,15.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6946.8
186065.0,51.3,2.0,12.0,1.0,2.0,7.6,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
218673.0,62.3,2.0,21.0,1.0,2.0,10.0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
393822.0,110.2,3.0,21.0,1.0,2.0,16.4,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
227389.0,59.8,2.0,14.0,1.0,2.0,8.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6946.8
252866.0,66.5,3.0,12.0,1.0,4.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9407.5
294800.0,65.0,3.0,22.0,1.0,1.0,5.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3763.5
253880.0,56.0,2.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3763.5
312945.0,82.3,4.0,14.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6946.8
199025.0,92.6,3.0,1.0,1.0,6.0,9.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13753.0
383327.0,97.8,4.0,16.0,1.0,2.0,14.8,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
254978.0,70.3,3.0,12.0,1.0,2.0,7.6,1,1,1,0,1,1,1,1,0,0,1,1,1,0,6946.8
187083.0,53.2,2.0,1.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6946.8
269560.0,67.0,4.0,1.0,1.0,5.0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,9733.5
350000.0,90.0,3.0,15.0,1.0,1.0,0.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,332.9
209000.0,93.0,3.0,14.0,1.0,1.0,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8304.9
179000.0,85.0,4.0,14.0,1.0,0.0,5.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9321.8
432000.0,96.0,3.0,1.0,1.0,1.0,13.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3763.5
378000.0,84.0,3.0,22.0,1.0,1.0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3763.5
337500.0,75.0,3.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3763.5
149000.0,53.0,2.0,22.0,1.0,1.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1823.7
409000.0,99.0,4.0,12.0,1.0,1.0,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1539.6
548000.0,137.0,4.0,14.0,1.0,5.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1708.7
175000.0,69.0,3.0,20.0,1.0,1.0,0.0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,7060.0
435000.0,82.0,3.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3663.5
94000.0,42.0,2.0,21.0,1.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4340.9
209000.0,56.0,3.0,1.0,1.0,0.0,40.0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1540.6
180000.0,76.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,8565.3
345000.0,86.0,3.0,12.0,1.0,5.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1467.1
265000.0,73.0,3.0,23.0,1.0,5.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,2888.0
405000.0,90.0,3.0,21.0,1.0,1.0,34.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3751.6
420000.0,119.0,4.0,4.0,1.0,0.0,7.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,11864.1
217800.0,54.0,3.0,14.0,1.0,5.0,3.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9733.5
70000.0,24.0,0.0,14.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7030.6
512750.0,92.0,4.0,22.0,1.0,1.0,62.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,3751.6
323352.0,89.0,3.0,4.0,1.0,0.0,3.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,11864.1
261000.0,90.0,3.0,21.0,1.0,1.0,5.0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2161.7
160000.0,50.0,2.0,20.0,1.0,0.0,5.0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,9132.0
138600.0,66.0,3.0,15.0,1.0,2.0,9.0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,54318.9
69000.0,36.0,0.0,16.0,1.0,0.0,0.0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,17268.4
205000.0,55.0,1.5,15.0,1.0,6.0,4.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,11864.1
166980.0,73.5,3.0,12.0,1.0,4.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13134.7
131600.0,46.0,2.0,1.0,1.0,0.0,4.0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,15860.2
160000.0,40.0,1.0,22.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2143.7
108000.0,40.0,1.0,12.0,1.0,1.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,10487.4
139900.0,31.0,0.0,21.0,1.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,4353.9
419860.0,120.0,4.0,4.0,1.0,4.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,12243.8
296750.0,83.0,2.0,21.0,1.0,1.0,12.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,3751.6
359950.0,72.0,3.0,3.0,1.0,2.0,4.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,4542.2
343100.0,68.62,1.5,3.0,1.0,2.0,4.0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,4542.2
625000.0,120.0,4.0,12.0,1.0,6.0,7.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,852.5
179000.0,71.0,3.0,15.0,1.0,1.0,3.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,11279.9
350000.0,62.0,2.0,13.0,1.0,2.0,4.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4542.2
210000.0,65.0,3.0,14.0,1.0,2.0,10.0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,2152.9
418000.0,119.5,4.0,4.0,1.0,4.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,11864.1
448494.0,132.0,4.0,1.0,1.0,1.0,5.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,12003.1
428125.0,126.0,4.0,1.0,1.0,1.0,4.0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,12003.1
258000.0,73.0,3.0,21.0,1.0,6.0,0.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2888.0
155000.0,53.0,2.0,14.0,1.0,2.0,0.0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,3470.0
210000.0,76.0,2.0,1.0,1.0,6.0,7.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,5799.0
309000.0,77.0,3.0,21.0,1.0,1.0,0.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1881.1
250000.0,64.0,3.0,23.0,1.0,1.0,3.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,111.0
251680.0,62.0,3.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,5119.2
207000.0,73.0,3.0,15.0,1.0,2.0,3.0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,9691.1
125000.0,37.0,1.0,14.0,1.0,2.0,5.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,9317.9
450000.0,76.0,4.0,1.0,1.0,2.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3400.3
217000.0,81.0,3.0,21.0,1.0,5.0,12.0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,12378.6
167000.0,69.3,3.0,21.0,1.0,1.0,0.0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,3920.5
260000.0,72.0,3.0,1.0,1.0,2.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,2228.2
269000.0,101.0,3.0,12.0,1.0,1.0,0.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,715.3
170000.0,70.0,3.0,1.0,1.0,1.0,5.0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,8304.9
220000.0,62.0,2.0,21.0,1.0,2.0,0.0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,2228.2
122400.0,68.0,3.0,1.0,1.0,5.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,12970.0
210000.0,70.0,3.0,21.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1828.1
448800.0,78.0,3.0,1.0,1.0,6.0,6.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,852.5
67000.0,24.0,0.0,15.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7030.6
350000.0,68.0,3.0,1.0,1.0,1.0,2.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,9157.2
350000.0,93.0,4.0,1.0,1.0,1.0,0.0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,9969.4
600000.0,149.0,4.0,14.0,1.0,2.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,2228.2
320000.0,79.0,3.0,12.0,1.0,2.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,2228.2
198000.0,66.0,2.0,14.0,1.0,5.0,4.0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,10072.2
269000.0,61.0,1.0,12.0,1.0,5.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,603.4
380000.0,81.0,3.0,14.0,1.0,1.0,4.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,919.2
195000.0,77.0,3.0,15.0,1.0,2.0,0.0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9462.0
353000.0,98.0,3.0,14.0,1.0,1.0,1.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,4616.5
522000.0,95.0,3.0,13.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,4542.2
600000.0,141.0,5.0,12.0,1.0,1.0,16.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2611.8
340000.0,80.0,4.0,12.0,1.0,1.0,4.0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1998.2
345000.0,67.0,3.0,1.0,1.0,1.0,4.0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,9157.2
185000.0,75.0,3.0,15.0,1.0,2.0,5.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,8947.9
375000.0,72.0,3.0,1.0,1.0,1.0,4.0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,2742.6
230000.0,65.0,3.0,15.0,1.0,5.0,9.0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1708.7
299900.0,82.0,3.0,1.0,1.0,2.0,5.0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3772.1
249000.0,90.0,2.0,23.0,1.0,1.0,0.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1585.6
240000.0,90.0,3.0,14.0,1.0,6.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1956.8
184977.0,68.0,3.0,19.0,1.0,5.0,5.0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,7525.5
170000.0,89.0,4.0,15.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8565.3
650000.0,120.0,4.0,12.0,1.0,1.0,0.0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1873.9
120000.0,83.0,3.0,22.0,1.0,2.0,5.0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8892.6
145000.0,55.0,2.0,21.0,1.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9691.1
149000.0,89.0,3.0,16.0,1.0,6.0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8947.9
200000.0,56.0,2.0,15.0,1.0,2.0,0.0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,9072.0
198000.0,66.0,3.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,731.2
120000.0,42.0,2.0,14.0,1.0,5.0,0.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,10646.9
312000.0,87.0,4.0,15.0,1.0,2.0,4.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,9107.6
349000.0,112.0,4.0,16.0,1.0,5.0,10.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2865.5
250000.0,112.0,5.0,14.0,1.0,2.0,3.0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,7834.3
200000.0,64.0,2.0,23.0,1.0,2.0,3.0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,8400.0
73000.0,24.0,0.0,14.0,1.0,2.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7030.6
417000.0,72.0,3.0,1.0,1.0,4.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,3678.9
365000.0,120.0,5.0,19.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10072.2
275000.0,73.0,3.0,21.0,1.0,6.0,0.0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2888.0
99000.0,33.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1347.1
170000.0,60.0,3.0,14.0,1.0,5.0,5.0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,10487.4
199000.0,38.0,3.0,16.0,1.0,3.0,0.0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,2522.5
331000.0,121.0,4.0,12.0,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1318.9
260000.0,93.0,3.0,1.0,1.0,5.0,4.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,6518.8
133000.0,50.0,2.0,1.0,1.0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,21719.6
200000.0,86.0,4.0,21.0,1.0,2.0,4.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,9317.9
882000.0,196.0,4.0,5.0,1.0,2.0,15.0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,5689.0
806000.0,124.0,4.0,1.0,1.0,5.0,8.0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,2153.7
150000.0,63.0,3.0,16.0,1.0,5.0,6.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9395.8
95226.0,27.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1375.1
295000.0,68.0,3.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1121.2
449000.0,119.0,3.0,14.0,1.0,5.0,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16396.4
93000.0,33.0,0.0,9.0,1.0,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7316.8
475000.0,100.0,4.0,12.0,1.0,1.0,2.0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,265.1
450000.0,120.0,3.0,1.0,1.0,2.0,32.0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,3400.3
263200.0,56.0,3.0,1.0,1.0,1.0,4.0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,2440.1
143910.0,41.0,2.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1375.1
400000.0,150.0,5.0,12.0,1.0,4.0,17.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,9387.0
