,cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,object_latitude,object_longitude,udaljenost_od_centra
198,225000.0,71.0,3.0,3,Namješten,Dobro stanje,Centralno (gradsko),,0.0,,,True,True,True,True,True,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
199,285000.0,68.0,3.0,Visoko prizemlje,Namješten,Renoviran,Centralno (Plin),Armaganuša,0.0,Prije 1950,Parket,True,True,True,True,False,False,True,False,False,False,False,False,True,True,43.8624012,18.4177966,1764.9
200,189000.0,36.0,2.0,10,Namješten,Novogradnja,Centralno (Kotlovnica),Dzemala Bijedica 129 Nova Otoka,4.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.85046015,18.36237418228284,6328.8
201,198000.0,47.0,2.0,5,Namješten,Renoviran,Plin,Stupska 6,0.0,2010,Parket,True,True,True,True,True,False,True,True,True,False,False,True,False,False,43.8415614,18.3236574,9388.9
202,149900.0,49.0,2.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Hakije Turajlica,0.0,1980-1989,Beton,True,True,True,True,False,False,True,True,True,False,False,True,False,True,43.8259468,18.3435712,9982.2
203,213000.0,41.0,1.0,4,Namješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
204,348000.0,58.0,3.0,2,Namješten,Renoviran,Centralno (gradsko),Zagrebacka 15,6.0,,Parket,True,False,False,False,False,False,False,True,False,False,False,True,False,False,43.8517987,18.403063,2997.2
205,188700.0,74.0,3.0,Visoko prizemlje,Namješten,Za renoviranje,Plin,,0.0,1970-1979,Parket,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0
206,145000.0,31.0,1.5,2,Namješten,Renoviran,Centralno (gradsko),Gradacacka,5.0,1970-1979,Parket,True,True,True,True,False,False,True,True,False,True,False,False,False,False,43.8476126,18.3715094,5865.6
207,309000.0,64.0,3.0,Prizemlje,Namješten,Renoviran,Struja,,0.0,1960-1969,Laminat,True,False,True,False,False,False,True,False,False,False,False,True,False,True,0.0,0.0,0.0
208,179000.0,85.0,3.0,1,Namješten,,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
209,168000.0,84.0,4.0,3,Namješten,,Plin,,3.0,2000-2009,Parket,True,False,True,False,False,False,False,True,True,True,False,True,False,False,0.0,0.0,0.0
210,277000.0,72.0,3.0,3,Namješten,,Centralno (Plin),Emerika Bluma,10.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8527188,18.4053062,2989.3
211,200000.0,57.0,3.0,9,Namješten,Renoviran,Centralno (gradsko),Bajrama Zenunija,0.0,1970-1979,Parket,True,True,True,True,True,False,True,True,False,False,False,True,False,False,43.845764,18.3537186,7060.0
212,209000.0,38.0,2.0,3,Namješten,Renoviran,Centralno (gradsko),"Novi Grad, Sarajevo, Sarajevo",0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,True,43.8468466,18.354464,6946.8
213,250000.0,55.0,2.0,13,Namješten,Renoviran,Centralno (gradsko),Bulevar Meše Selimovića,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,True,43.8509437,18.3746702,5582.0
214,136000.0,34.0,2.0,Visoko prizemlje,Namješten,Novogradnja,Centralno (gradsko),Pijačna 118c,0.0,2020,Laminat,True,True,True,False,True,True,False,True,False,False,True,False,True,False,43.8393648,18.3122385,10594.8
215,335000.0,63.0,3.0,2,Namješten,,Centralno (Plin),Nahorevska,0.0,,Parket,True,True,True,False,True,True,True,True,True,False,False,False,False,False,43.8949573,18.4157748,4923.8
216,165000.0,49.0,2.0,7,Namješten,,Ostalo,Zlatnih Ljiljana,0.0,,Ostalo,True,True,True,False,True,True,True,True,False,False,False,False,False,False,43.8247132,18.3496244,9478.7
217,258000.0,77.0,3.0,6,Namješten,,Centralno (Plin),Stupska,0.0,2010,Parket,True,True,True,True,True,True,True,True,True,True,False,False,False,False,43.8392299,18.3246122,9733.5
218,440000.0,83.0,3.0,20,Namješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,False,43.8541472,18.3862796,4542.2
219,380000.0,83.0,3.0,3,Namješten,,Centralno (gradsko),Muhameda Ef. Pandže,0.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,False,True,False,43.8669366,18.4014967,4340.9
220,300000.0,80.0,3.0,13,Namješten,,Centralno (gradsko),Behdzeta Mutevelića,0.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False,43.8492043,18.3910013,4392.9
221,288500.0,78.0,3.0,6,Namješten,,Centralno (Plin),Nikole Šopa,0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,False,True,False,43.8470669,18.3190874,10563.1
222,207000.0,65.0,2.0,5,Namješten,Renoviran,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,True,True,True,True,True,True,True,False,True,False,False,True,43.8453794,18.3234981,10072.2
223,430000.0,103.0,3.0,4,Namješten,,Centralno (Kotlovnica),Butmirska cesta,0.0,,Parket,True,True,True,True,True,True,True,True,False,False,False,True,True,False,43.8163788,18.328307,13455.3
224,371500.0,79.0,3.0,2,Namješten,,Centralno (Plin),Mjedenica,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,False,43.8552901,18.4237485,1225.5
225,350000.0,65.0,2.0,2,Namješten,Renoviran,Plin,Petrakijina,0.0,Prije 1950,Laminat,True,True,True,True,False,False,True,True,True,False,False,False,False,True,43.8602654,18.4238952,1212.3
226,153000.0,58.0,2.0,3,Namješten,,Plin,Hifzi Bjelevca,0.0,2000-2009,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False,43.8453794,18.3234981,10072.2
227,103000.0,28.0,0.0,10,Namješten,Novogradnja,Centralno (Kotlovnica),Tibra Stup,4.0,2015,Parket,True,True,True,True,True,False,False,True,False,False,False,False,False,False,43.8394022,18.3258892,9707.8
228,260000.0,99.0,4.0,3,Namješten,,Plin,Josanicka,5.0,2010,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False,43.9003167,18.3457807,10487.4
229,265000.0,69.45,4.0,3,Namješten,,Centralno (Plin),Stupska 1a,0.0,2015,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False,43.8392299,18.3246122,9733.5
230,332000.0,83.0,4.0,4,Namješten,Renoviran,Plin,Ferhadija,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8592024,18.4268055,1467.1
231,440000.0,83.0,3.0,20,Namješten,,Centralno (gradsko),,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,True,False,True,False,0.0,0.0,0.0
232,329000.0,95.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Zaima Šarca,0.0,1970-1979,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False,43.8655584,18.422089,1464.2
233,233000.0,52.0,2.0,2,Namješten,Novogradnja,Centralno (Kotlovnica),,0.0,2015,,True,True,True,True,True,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0
234,175000.0,52.0,2.0,1,Namješten,Renoviran,Plin,Senada Poturka Sencija,4.0,2010,Parket,True,True,True,False,False,True,True,True,True,True,True,False,True,True,43.8321362,18.3407533,9707.6
235,265000.0,69.0,3.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Tepebašina,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,True,43.8600135,18.410476,3383.1
236,180000.0,41.0,1.5,Visoko prizemlje,Namješten,Parcijalno renoviran,Struja,,0.0,1970-1979,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
237,310000.0,80.0,3.0,13,Namješten,Renoviran,Centralno (gradsko),Behdžeta Mutevelića,4.0,,Parket,True,True,False,False,True,False,True,True,False,True,False,False,False,True,43.8492043,18.3910013,4392.9
238,255000.0,52.0,2.0,Visoko prizemlje,Namješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
239,333000.0,73.0,3.0,3,Namješten,,Centralno (Plin),,0.0,2010,Parket,True,True,True,False,False,False,True,True,True,False,False,False,True,False,0.0,0.0,0.0
240,309500.0,80.0,4.0,6,Namješten,Renoviran,Centralno (gradsko),,0.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False,0.0,0.0,0.0
